fast,slow,atr,total_return,total_trades,win_rate,final_equity
15,55,0.015,0.05554109402594065,4,0.5,1.0555410940259407
15,55,0.02,0.05554109402594065,4,0.5,1.0555410940259407
7,20,0.0,0.05374128483309959,14,0.42857142857142855,1.0537412848330996
7,20,0.001,0.05374128483309959,14,0.42857142857142855,1.0537412848330996
7,20,0.002,0.05374128483309959,14,0.42857142857142855,1.0537412848330996
7,20,0.003,0.05374128483309959,14,0.42857142857142855,1.0537412848330996
7,20,0.005,0.05374128483309959,14,0.42857142857142855,1.0537412848330996
7,20,0.008,0.05374128483309959,14,0.42857142857142855,1.0537412848330996
7,20,0.01,0.05374128483309959,14,0.42857142857142855,1.0537412848330996
7,20,0.015,0.05374128483309959,14,0.42857142857142855,1.0537412848330996
7,20,0.02,0.05374128483309959,14,0.42857142857142855,1.0537412848330996
13,20,0.0,0.04848613091722398,14,0.5,1.048486130917224
13,20,0.001,0.04848613091722398,14,0.5,1.048486130917224
13,20,0.002,0.04848613091722398,14,0.5,1.048486130917224
13,20,0.003,0.04848613091722398,14,0.5,1.048486130917224
13,20,0.005,0.04848613091722398,14,0.5,1.048486130917224
13,20,0.008,0.04848613091722398,14,0.5,1.048486130917224
13,20,0.01,0.04848613091722398,14,0.5,1.048486130917224
13,20,0.015,0.04848613091722398,14,0.5,1.048486130917224
13,20,0.02,0.04848613091722398,14,0.5,1.048486130917224
9,10,0.0,0.047982389356411526,43,0.4418604651162791,1.0479823893564115
9,10,0.001,0.047982389356411526,43,0.4418604651162791,1.0479823893564115
9,10,0.002,0.047982389356411526,43,0.4418604651162791,1.0479823893564115
9,10,0.003,0.047982389356411526,43,0.4418604651162791,1.0479823893564115
9,10,0.005,0.047982389356411526,43,0.4418604651162791,1.0479823893564115
9,10,0.008,0.047982389356411526,43,0.4418604651162791,1.0479823893564115
9,10,0.01,0.047982389356411526,43,0.4418604651162791,1.0479823893564115
9,10,0.015,0.047982389356411526,43,0.4418604651162791,1.0479823893564115
9,10,0.02,0.047982389356411526,43,0.4418604651162791,1.0479823893564115
17,40,0.0,0.04463688147053668,8,0.375,1.0446368814705367
17,40,0.001,0.04463688147053668,8,0.375,1.0446368814705367
17,40,0.002,0.04463688147053668,8,0.375,1.0446368814705367
17,40,0.003,0.04463688147053668,8,0.375,1.0446368814705367
17,40,0.005,0.04463688147053668,8,0.375,1.0446368814705367
17,40,0.008,0.04463688147053668,8,0.375,1.0446368814705367
17,40,0.01,0.04463688147053668,8,0.375,1.0446368814705367
17,40,0.015,0.04463688147053668,8,0.375,1.0446368814705367
17,40,0.02,0.04463688147053668,8,0.375,1.0446368814705367
13,40,0.0,0.043402843351478815,6,0.6666666666666666,1.0434028433514788
13,40,0.001,0.043402843351478815,6,0.6666666666666666,1.0434028433514788
13,40,0.002,0.043402843351478815,6,0.6666666666666666,1.0434028433514788
13,40,0.003,0.043402843351478815,6,0.6666666666666666,1.0434028433514788
13,40,0.005,0.043402843351478815,6,0.6666666666666666,1.0434028433514788
13,40,0.008,0.043402843351478815,6,0.6666666666666666,1.0434028433514788
13,40,0.01,0.043402843351478815,6,0.6666666666666666,1.0434028433514788
13,40,0.015,0.043402843351478815,6,0.6666666666666666,1.0434028433514788
13,40,0.02,0.043402843351478815,6,0.6666666666666666,1.0434028433514788
17,95,0.0,0.03825306368024162,3,0.6666666666666666,1.0382530636802416
17,95,0.001,0.03825306368024162,3,0.6666666666666666,1.0382530636802416
17,95,0.002,0.03825306368024162,3,0.6666666666666666,1.0382530636802416
17,95,0.003,0.03825306368024162,3,0.6666666666666666,1.0382530636802416
17,95,0.005,0.03825306368024162,3,0.6666666666666666,1.0382530636802416
17,95,0.008,0.03825306368024162,3,0.6666666666666666,1.0382530636802416
17,95,0.01,0.03825306368024162,3,0.6666666666666666,1.0382530636802416
17,95,0.015,0.03825306368024162,3,0.6666666666666666,1.0382530636802416
17,95,0.02,0.03825306368024162,3,0.6666666666666666,1.0382530636802416
17,65,0.0,0.03809585842097629,3,0.3333333333333333,1.0380958584209763
17,65,0.001,0.03809585842097629,3,0.3333333333333333,1.0380958584209763
17,65,0.002,0.03809585842097629,3,0.3333333333333333,1.0380958584209763
17,65,0.003,0.03809585842097629,3,0.3333333333333333,1.0380958584209763
17,65,0.005,0.03809585842097629,3,0.3333333333333333,1.0380958584209763
17,65,0.008,0.03809585842097629,3,0.3333333333333333,1.0380958584209763
17,65,0.01,0.03809585842097629,3,0.3333333333333333,1.0380958584209763
17,65,0.015,0.03809585842097629,3,0.3333333333333333,1.0380958584209763
17,65,0.02,0.03809585842097629,3,0.3333333333333333,1.0380958584209763
15,90,0.0,0.03681135498774202,3,0.3333333333333333,1.036811354987742
15,90,0.001,0.03681135498774202,3,0.3333333333333333,1.036811354987742
15,90,0.002,0.03681135498774202,3,0.3333333333333333,1.036811354987742
15,90,0.003,0.03681135498774202,3,0.3333333333333333,1.036811354987742
15,90,0.005,0.03681135498774202,3,0.3333333333333333,1.036811354987742
15,90,0.008,0.03681135498774202,3,0.3333333333333333,1.036811354987742
15,90,0.01,0.03681135498774202,3,0.3333333333333333,1.036811354987742
15,90,0.015,0.03681135498774202,3,0.3333333333333333,1.036811354987742
15,90,0.02,0.03681135498774202,3,0.3333333333333333,1.036811354987742
21,100,0.0,0.035472587881425266,2,0.5,1.0354725878814253
21,100,0.001,0.035472587881425266,2,0.5,1.0354725878814253
21,100,0.002,0.035472587881425266,2,0.5,1.0354725878814253
21,100,0.003,0.035472587881425266,2,0.5,1.0354725878814253
21,100,0.005,0.035472587881425266,2,0.5,1.0354725878814253
21,100,0.008,0.035472587881425266,2,0.5,1.0354725878814253
21,100,0.01,0.035472587881425266,2,0.5,1.0354725878814253
21,100,0.015,0.035472587881425266,2,0.5,1.0354725878814253
21,100,0.02,0.035472587881425266,2,0.5,1.0354725878814253
13,60,0.0,0.03285817054806506,5,0.6,1.032858170548065
13,60,0.001,0.03285817054806506,5,0.6,1.032858170548065
13,60,0.002,0.03285817054806506,5,0.6,1.032858170548065
13,60,0.003,0.03285817054806506,5,0.6,1.032858170548065
13,60,0.005,0.03285817054806506,5,0.6,1.032858170548065
13,60,0.008,0.03285817054806506,5,0.6,1.032858170548065
13,60,0.01,0.03285817054806506,5,0.6,1.032858170548065
13,60,0.015,0.03285817054806506,5,0.6,1.032858170548065
13,60,0.02,0.03285817054806506,5,0.6,1.032858170548065
25,95,0.0,0.02955358818605558,2,0.5,1.0295535881860556
25,95,0.001,0.02955358818605558,2,0.5,1.0295535881860556
25,95,0.002,0.02955358818605558,2,0.5,1.0295535881860556
25,95,0.003,0.02955358818605558,2,0.5,1.0295535881860556
25,95,0.005,0.02955358818605558,2,0.5,1.0295535881860556
25,95,0.008,0.02955358818605558,2,0.5,1.0295535881860556
25,95,0.01,0.02955358818605558,2,0.5,1.0295535881860556
25,95,0.015,0.02955358818605558,2,0.5,1.0295535881860556
25,95,0.02,0.02955358818605558,2,0.5,1.0295535881860556
3,80,0.0,0.028776759229568016,6,0.5,1.028776759229568
3,80,0.001,0.028776759229568016,6,0.5,1.028776759229568
3,80,0.002,0.028776759229568016,6,0.5,1.028776759229568
3,80,0.003,0.028776759229568016,6,0.5,1.028776759229568
3,80,0.005,0.028776759229568016,6,0.5,1.028776759229568
3,80,0.008,0.028776759229568016,6,0.5,1.028776759229568
3,80,0.01,0.028776759229568016,6,0.5,1.028776759229568
3,80,0.015,0.028776759229568016,6,0.5,1.028776759229568
3,80,0.02,0.028776759229568016,6,0.5,1.028776759229568
23,85,0.0,0.02627881064815485,3,0.6666666666666666,1.0262788106481548
23,85,0.001,0.02627881064815485,3,0.6666666666666666,1.0262788106481548
23,85,0.002,0.02627881064815485,3,0.6666666666666666,1.0262788106481548
23,85,0.003,0.02627881064815485,3,0.6666666666666666,1.0262788106481548
23,85,0.005,0.02627881064815485,3,0.6666666666666666,1.0262788106481548
23,85,0.008,0.02627881064815485,3,0.6666666666666666,1.0262788106481548
23,85,0.01,0.02627881064815485,3,0.6666666666666666,1.0262788106481548
23,85,0.015,0.02627881064815485,3,0.6666666666666666,1.0262788106481548
23,85,0.02,0.02627881064815485,3,0.6666666666666666,1.0262788106481548
29,85,0.0,0.026050904000135544,2,0.5,1.0260509040001355
29,85,0.001,0.026050904000135544,2,0.5,1.0260509040001355
29,85,0.002,0.026050904000135544,2,0.5,1.0260509040001355
29,85,0.003,0.026050904000135544,2,0.5,1.0260509040001355
29,85,0.005,0.026050904000135544,2,0.5,1.0260509040001355
29,85,0.008,0.026050904000135544,2,0.5,1.0260509040001355
29,85,0.01,0.026050904000135544,2,0.5,1.0260509040001355
29,85,0.015,0.026050904000135544,2,0.5,1.0260509040001355
29,85,0.02,0.026050904000135544,2,0.5,1.0260509040001355
19,100,0.0,0.025718205004419348,3,0.6666666666666666,1.0257182050044193
19,100,0.001,0.025718205004419348,3,0.6666666666666666,1.0257182050044193
19,100,0.002,0.025718205004419348,3,0.6666666666666666,1.0257182050044193
19,100,0.003,0.025718205004419348,3,0.6666666666666666,1.0257182050044193
19,100,0.005,0.025718205004419348,3,0.6666666666666666,1.0257182050044193
19,100,0.008,0.025718205004419348,3,0.6666666666666666,1.0257182050044193
19,100,0.01,0.025718205004419348,3,0.6666666666666666,1.0257182050044193
19,100,0.015,0.025718205004419348,3,0.6666666666666666,1.0257182050044193
19,100,0.02,0.025718205004419348,3,0.6666666666666666,1.0257182050044193
27,95,0.0,0.025680403123528928,2,0.5,1.025680403123529
27,95,0.001,0.025680403123528928,2,0.5,1.025680403123529
27,95,0.002,0.025680403123528928,2,0.5,1.025680403123529
27,95,0.003,0.025680403123528928,2,0.5,1.025680403123529
27,95,0.005,0.025680403123528928,2,0.5,1.025680403123529
27,95,0.008,0.025680403123528928,2,0.5,1.025680403123529
27,95,0.01,0.025680403123528928,2,0.5,1.025680403123529
27,95,0.015,0.025680403123528928,2,0.5,1.025680403123529
27,95,0.02,0.025680403123528928,2,0.5,1.025680403123529
25,90,0.0,0.024313375891571898,2,0.5,1.024313375891572
25,90,0.001,0.024313375891571898,2,0.5,1.024313375891572
25,90,0.002,0.024313375891571898,2,0.5,1.024313375891572
25,90,0.003,0.024313375891571898,2,0.5,1.024313375891572
25,90,0.005,0.024313375891571898,2,0.5,1.024313375891572
25,90,0.008,0.024313375891571898,2,0.5,1.024313375891572
25,90,0.01,0.024313375891571898,2,0.5,1.024313375891572
25,90,0.015,0.024313375891571898,2,0.5,1.024313375891572
25,90,0.02,0.024313375891571898,2,0.5,1.024313375891572
19,45,0.0,0.021963855457432846,5,0.6,1.0219638554574328
19,45,0.001,0.021963855457432846,5,0.6,1.0219638554574328
19,45,0.002,0.021963855457432846,5,0.6,1.0219638554574328
19,45,0.003,0.021963855457432846,5,0.6,1.0219638554574328
19,45,0.005,0.021963855457432846,5,0.6,1.0219638554574328
19,45,0.008,0.021963855457432846,5,0.6,1.0219638554574328
19,45,0.01,0.021963855457432846,5,0.6,1.0219638554574328
19,45,0.015,0.021963855457432846,5,0.6,1.0219638554574328
19,45,0.02,0.021963855457432846,5,0.6,1.0219638554574328
19,40,0.0,0.01981410060748301,7,0.42857142857142855,1.019814100607483
19,40,0.001,0.01981410060748301,7,0.42857142857142855,1.019814100607483
19,40,0.002,0.01981410060748301,7,0.42857142857142855,1.019814100607483
19,40,0.003,0.01981410060748301,7,0.42857142857142855,1.019814100607483
19,40,0.005,0.01981410060748301,7,0.42857142857142855,1.019814100607483
19,40,0.008,0.01981410060748301,7,0.42857142857142855,1.019814100607483
19,40,0.01,0.01981410060748301,7,0.42857142857142855,1.019814100607483
19,40,0.015,0.01981410060748301,7,0.42857142857142855,1.019814100607483
19,40,0.02,0.01981410060748301,7,0.42857142857142855,1.019814100607483
15,60,0.0,0.018891636368319142,4,0.5,1.0188916363683191
15,60,0.001,0.018891636368319142,4,0.5,1.0188916363683191
15,60,0.002,0.018891636368319142,4,0.5,1.0188916363683191
15,60,0.003,0.018891636368319142,4,0.5,1.0188916363683191
15,60,0.005,0.018891636368319142,4,0.5,1.0188916363683191
15,60,0.008,0.018891636368319142,4,0.5,1.0188916363683191
15,60,0.01,0.018891636368319142,4,0.5,1.0188916363683191
15,60,0.015,0.018891636368319142,4,0.5,1.0188916363683191
15,60,0.02,0.018891636368319142,4,0.5,1.0188916363683191
19,70,0.0,0.01767489612319939,3,0.3333333333333333,1.0176748961231994
19,70,0.001,0.01767489612319939,3,0.3333333333333333,1.0176748961231994
19,70,0.002,0.01767489612319939,3,0.3333333333333333,1.0176748961231994
19,70,0.003,0.01767489612319939,3,0.3333333333333333,1.0176748961231994
19,70,0.005,0.01767489612319939,3,0.3333333333333333,1.0176748961231994
19,70,0.008,0.01767489612319939,3,0.3333333333333333,1.0176748961231994
19,70,0.01,0.01767489612319939,3,0.3333333333333333,1.0176748961231994
19,70,0.015,0.01767489612319939,3,0.3333333333333333,1.0176748961231994
19,70,0.02,0.01767489612319939,3,0.3333333333333333,1.0176748961231994
27,85,0.0,0.01699685820233454,2,0.5,1.0169968582023345
27,85,0.001,0.01699685820233454,2,0.5,1.0169968582023345
27,85,0.002,0.01699685820233454,2,0.5,1.0169968582023345
27,85,0.003,0.01699685820233454,2,0.5,1.0169968582023345
27,85,0.005,0.01699685820233454,2,0.5,1.0169968582023345
27,85,0.008,0.01699685820233454,2,0.5,1.0169968582023345
27,85,0.01,0.01699685820233454,2,0.5,1.0169968582023345
27,85,0.015,0.01699685820233454,2,0.5,1.0169968582023345
27,85,0.02,0.01699685820233454,2,0.5,1.0169968582023345
25,100,0.0,0.014468605459919237,2,0.5,1.0144686054599192
25,100,0.001,0.014468605459919237,2,0.5,1.0144686054599192
25,100,0.002,0.014468605459919237,2,0.5,1.0144686054599192
25,100,0.003,0.014468605459919237,2,0.5,1.0144686054599192
25,100,0.005,0.014468605459919237,2,0.5,1.0144686054599192
25,100,0.008,0.014468605459919237,2,0.5,1.0144686054599192
25,100,0.01,0.014468605459919237,2,0.5,1.0144686054599192
25,100,0.015,0.014468605459919237,2,0.5,1.0144686054599192
25,100,0.02,0.014468605459919237,2,0.5,1.0144686054599192
21,60,0.0,0.009888437039241582,4,0.5,1.0098884370392416
21,60,0.001,0.009888437039241582,4,0.5,1.0098884370392416
21,60,0.002,0.009888437039241582,4,0.5,1.0098884370392416
21,60,0.003,0.009888437039241582,4,0.5,1.0098884370392416
21,60,0.005,0.009888437039241582,4,0.5,1.0098884370392416
21,60,0.008,0.009888437039241582,4,0.5,1.0098884370392416
21,60,0.01,0.009888437039241582,4,0.5,1.0098884370392416
21,60,0.015,0.009888437039241582,4,0.5,1.0098884370392416
21,60,0.02,0.009888437039241582,4,0.5,1.0098884370392416
23,60,0.0,0.008750341884534274,4,0.5,1.0087503418845343
23,60,0.001,0.008750341884534274,4,0.5,1.0087503418845343
23,60,0.002,0.008750341884534274,4,0.5,1.0087503418845343
23,60,0.003,0.008750341884534274,4,0.5,1.0087503418845343
23,60,0.005,0.008750341884534274,4,0.5,1.0087503418845343
23,60,0.008,0.008750341884534274,4,0.5,1.0087503418845343
23,60,0.01,0.008750341884534274,4,0.5,1.0087503418845343
23,60,0.015,0.008750341884534274,4,0.5,1.0087503418845343
23,60,0.02,0.008750341884534274,4,0.5,1.0087503418845343
19,60,0.0,0.008520088989697472,4,0.5,1.0085200889896975
19,60,0.001,0.008520088989697472,4,0.5,1.0085200889896975
19,60,0.002,0.008520088989697472,4,0.5,1.0085200889896975
19,60,0.003,0.008520088989697472,4,0.5,1.0085200889896975
19,60,0.005,0.008520088989697472,4,0.5,1.0085200889896975
19,60,0.008,0.008520088989697472,4,0.5,1.0085200889896975
19,60,0.01,0.008520088989697472,4,0.5,1.0085200889896975
19,60,0.015,0.008520088989697472,4,0.5,1.0085200889896975
19,60,0.02,0.008520088989697472,4,0.5,1.0085200889896975
21,95,0.0,0.00843413788944214,3,0.3333333333333333,1.0084341378894421
21,95,0.001,0.00843413788944214,3,0.3333333333333333,1.0084341378894421
21,95,0.002,0.00843413788944214,3,0.3333333333333333,1.0084341378894421
21,95,0.003,0.00843413788944214,3,0.3333333333333333,1.0084341378894421
21,95,0.005,0.00843413788944214,3,0.3333333333333333,1.0084341378894421
21,95,0.008,0.00843413788944214,3,0.3333333333333333,1.0084341378894421
21,95,0.01,0.00843413788944214,3,0.3333333333333333,1.0084341378894421
21,95,0.015,0.00843413788944214,3,0.3333333333333333,1.0084341378894421
21,95,0.02,0.00843413788944214,3,0.3333333333333333,1.0084341378894421
15,75,0.0,0.006090161132813021,3,0.6666666666666666,1.006090161132813
15,75,0.001,0.006090161132813021,3,0.6666666666666666,1.006090161132813
15,75,0.002,0.006090161132813021,3,0.6666666666666666,1.006090161132813
15,75,0.003,0.006090161132813021,3,0.6666666666666666,1.006090161132813
15,75,0.005,0.006090161132813021,3,0.6666666666666666,1.006090161132813
15,75,0.008,0.006090161132813021,3,0.6666666666666666,1.006090161132813
15,75,0.01,0.006090161132813021,3,0.6666666666666666,1.006090161132813
15,75,0.015,0.006090161132813021,3,0.6666666666666666,1.006090161132813
15,75,0.02,0.006090161132813021,3,0.6666666666666666,1.006090161132813
29,100,0.0,0.003036400373719328,2,0.5,1.0030364003737193
29,100,0.001,0.003036400373719328,2,0.5,1.0030364003737193
29,100,0.002,0.003036400373719328,2,0.5,1.0030364003737193
29,100,0.003,0.003036400373719328,2,0.5,1.0030364003737193
29,100,0.005,0.003036400373719328,2,0.5,1.0030364003737193
29,100,0.008,0.003036400373719328,2,0.5,1.0030364003737193
29,100,0.01,0.003036400373719328,2,0.5,1.0030364003737193
29,100,0.015,0.003036400373719328,2,0.5,1.0030364003737193
29,100,0.02,0.003036400373719328,2,0.5,1.0030364003737193
27,100,0.0,-0.0008761564921726528,2,0.5,0.9991238435078273
27,100,0.001,-0.0008761564921726528,2,0.5,0.9991238435078273
27,100,0.002,-0.0008761564921726528,2,0.5,0.9991238435078273
27,100,0.003,-0.0008761564921726528,2,0.5,0.9991238435078273
27,100,0.005,-0.0008761564921726528,2,0.5,0.9991238435078273
27,100,0.008,-0.0008761564921726528,2,0.5,0.9991238435078273
27,100,0.01,-0.0008761564921726528,2,0.5,0.9991238435078273
27,100,0.015,-0.0008761564921726528,2,0.5,0.9991238435078273
27,100,0.02,-0.0008761564921726528,2,0.5,0.9991238435078273
23,90,0.0,-0.0009337580501778131,2,0.5,0.9990662419498222
23,90,0.001,-0.0009337580501778131,2,0.5,0.9990662419498222
23,90,0.002,-0.0009337580501778131,2,0.5,0.9990662419498222
23,90,0.003,-0.0009337580501778131,2,0.5,0.9990662419498222
23,90,0.005,-0.0009337580501778131,2,0.5,0.9990662419498222
23,90,0.008,-0.0009337580501778131,2,0.5,0.9990662419498222
23,90,0.01,-0.0009337580501778131,2,0.5,0.9990662419498222
23,90,0.015,-0.0009337580501778131,2,0.5,0.9990662419498222
23,90,0.02,-0.0009337580501778131,2,0.5,0.9990662419498222
11,60,0.0,-0.0035587099433679326,5,0.6,0.9964412900566321
11,60,0.001,-0.0035587099433679326,5,0.6,0.9964412900566321
11,60,0.002,-0.0035587099433679326,5,0.6,0.9964412900566321
11,60,0.003,-0.0035587099433679326,5,0.6,0.9964412900566321
11,60,0.005,-0.0035587099433679326,5,0.6,0.9964412900566321
11,60,0.008,-0.0035587099433679326,5,0.6,0.9964412900566321
11,60,0.01,-0.0035587099433679326,5,0.6,0.9964412900566321
11,60,0.015,-0.0035587099433679326,5,0.6,0.9964412900566321
11,60,0.02,-0.0035587099433679326,5,0.6,0.9964412900566321
19,95,0.0,-0.0037879800524750484,3,0.3333333333333333,0.996212019947525
19,95,0.001,-0.0037879800524750484,3,0.3333333333333333,0.996212019947525
19,95,0.002,-0.0037879800524750484,3,0.3333333333333333,0.996212019947525
19,95,0.003,-0.0037879800524750484,3,0.3333333333333333,0.996212019947525
19,95,0.005,-0.0037879800524750484,3,0.3333333333333333,0.996212019947525
19,95,0.008,-0.0037879800524750484,3,0.3333333333333333,0.996212019947525
19,95,0.01,-0.0037879800524750484,3,0.3333333333333333,0.996212019947525
19,95,0.015,-0.0037879800524750484,3,0.3333333333333333,0.996212019947525
19,95,0.02,-0.0037879800524750484,3,0.3333333333333333,0.996212019947525
11,15,0.0,-0.004978981145616346,21,0.47619047619047616,0.9950210188543837
11,15,0.001,-0.004978981145616346,21,0.47619047619047616,0.9950210188543837
11,15,0.002,-0.004978981145616346,21,0.47619047619047616,0.9950210188543837
11,15,0.003,-0.004978981145616346,21,0.47619047619047616,0.9950210188543837
11,15,0.005,-0.004978981145616346,21,0.47619047619047616,0.9950210188543837
11,15,0.008,-0.004978981145616346,21,0.47619047619047616,0.9950210188543837
11,15,0.01,-0.004978981145616346,21,0.47619047619047616,0.9950210188543837
11,15,0.015,-0.004978981145616346,21,0.47619047619047616,0.9950210188543837
11,15,0.02,-0.004978981145616346,21,0.47619047619047616,0.9950210188543837
13,90,0.0,-0.010239404461876545,3,0.6666666666666666,0.9897605955381235
13,90,0.001,-0.010239404461876545,3,0.6666666666666666,0.9897605955381235
13,90,0.002,-0.010239404461876545,3,0.6666666666666666,0.9897605955381235
13,90,0.003,-0.010239404461876545,3,0.6666666666666666,0.9897605955381235
13,90,0.005,-0.010239404461876545,3,0.6666666666666666,0.9897605955381235
13,90,0.008,-0.010239404461876545,3,0.6666666666666666,0.9897605955381235
13,90,0.01,-0.010239404461876545,3,0.6666666666666666,0.9897605955381235
13,90,0.015,-0.010239404461876545,3,0.6666666666666666,0.9897605955381235
13,90,0.02,-0.010239404461876545,3,0.6666666666666666,0.9897605955381235
17,90,0.0,-0.010683000480363969,3,0.3333333333333333,0.989316999519636
17,90,0.001,-0.010683000480363969,3,0.3333333333333333,0.989316999519636
17,90,0.002,-0.010683000480363969,3,0.3333333333333333,0.989316999519636
17,90,0.003,-0.010683000480363969,3,0.3333333333333333,0.989316999519636
17,90,0.005,-0.010683000480363969,3,0.3333333333333333,0.989316999519636
17,90,0.008,-0.010683000480363969,3,0.3333333333333333,0.989316999519636
17,90,0.01,-0.010683000480363969,3,0.3333333333333333,0.989316999519636
17,90,0.015,-0.010683000480363969,3,0.3333333333333333,0.989316999519636
17,90,0.02,-0.010683000480363969,3,0.3333333333333333,0.989316999519636
29,90,0.0,-0.011011773982961492,2,0.5,0.9889882260170385
29,90,0.001,-0.011011773982961492,2,0.5,0.9889882260170385
29,90,0.002,-0.011011773982961492,2,0.5,0.9889882260170385
29,90,0.003,-0.011011773982961492,2,0.5,0.9889882260170385
29,90,0.005,-0.011011773982961492,2,0.5,0.9889882260170385
29,90,0.008,-0.011011773982961492,2,0.5,0.9889882260170385
29,90,0.01,-0.011011773982961492,2,0.5,0.9889882260170385
29,90,0.015,-0.011011773982961492,2,0.5,0.9889882260170385
29,90,0.02,-0.011011773982961492,2,0.5,0.9889882260170385
13,15,0.0,-0.011261432857959885,29,0.3793103448275862,0.9887385671420401
13,15,0.001,-0.011261432857959885,29,0.3793103448275862,0.9887385671420401
13,15,0.002,-0.011261432857959885,29,0.3793103448275862,0.9887385671420401
13,15,0.003,-0.011261432857959885,29,0.3793103448275862,0.9887385671420401
13,15,0.005,-0.011261432857959885,29,0.3793103448275862,0.9887385671420401
13,15,0.008,-0.011261432857959885,29,0.3793103448275862,0.9887385671420401
13,15,0.01,-0.011261432857959885,29,0.3793103448275862,0.9887385671420401
13,15,0.015,-0.011261432857959885,29,0.3793103448275862,0.9887385671420401
13,15,0.02,-0.011261432857959885,29,0.3793103448275862,0.9887385671420401
9,60,0.0,-0.011719276869006423,5,0.6,0.9882807231309936
9,60,0.001,-0.011719276869006423,5,0.6,0.9882807231309936
9,60,0.002,-0.011719276869006423,5,0.6,0.9882807231309936
9,60,0.003,-0.011719276869006423,5,0.6,0.9882807231309936
9,60,0.005,-0.011719276869006423,5,0.6,0.9882807231309936
9,60,0.008,-0.011719276869006423,5,0.6,0.9882807231309936
9,60,0.01,-0.011719276869006423,5,0.6,0.9882807231309936
9,60,0.015,-0.011719276869006423,5,0.6,0.9882807231309936
9,60,0.02,-0.011719276869006423,5,0.6,0.9882807231309936
17,60,0.0,-0.013785323791829729,5,0.4,0.9862146762081703
17,60,0.001,-0.013785323791829729,5,0.4,0.9862146762081703
17,60,0.002,-0.013785323791829729,5,0.4,0.9862146762081703
17,60,0.003,-0.013785323791829729,5,0.4,0.9862146762081703
17,60,0.005,-0.013785323791829729,5,0.4,0.9862146762081703
17,60,0.008,-0.013785323791829729,5,0.4,0.9862146762081703
17,60,0.01,-0.013785323791829729,5,0.4,0.9862146762081703
17,60,0.015,-0.013785323791829729,5,0.4,0.9862146762081703
17,60,0.02,-0.013785323791829729,5,0.4,0.9862146762081703
23,95,0.0,-0.01536074902656348,2,0.5,0.9846392509734365
23,95,0.001,-0.01536074902656348,2,0.5,0.9846392509734365
23,95,0.002,-0.01536074902656348,2,0.5,0.9846392509734365
23,95,0.003,-0.01536074902656348,2,0.5,0.9846392509734365
23,95,0.005,-0.01536074902656348,2,0.5,0.9846392509734365
23,95,0.008,-0.01536074902656348,2,0.5,0.9846392509734365
23,95,0.01,-0.01536074902656348,2,0.5,0.9846392509734365
23,95,0.015,-0.01536074902656348,2,0.5,0.9846392509734365
23,95,0.02,-0.01536074902656348,2,0.5,0.9846392509734365
13,95,0.0,-0.016077303322101555,4,0.5,0.9839226966778984
13,95,0.001,-0.016077303322101555,4,0.5,0.9839226966778984
13,95,0.002,-0.016077303322101555,4,0.5,0.9839226966778984
13,95,0.003,-0.016077303322101555,4,0.5,0.9839226966778984
13,95,0.005,-0.016077303322101555,4,0.5,0.9839226966778984
13,95,0.008,-0.016077303322101555,4,0.5,0.9839226966778984
13,95,0.01,-0.016077303322101555,4,0.5,0.9839226966778984
13,95,0.015,-0.016077303322101555,4,0.5,0.9839226966778984
13,95,0.02,-0.016077303322101555,4,0.5,0.9839226966778984
21,35,0.0,-0.024429004906059704,7,0.42857142857142855,0.9755709950939403
21,35,0.001,-0.024429004906059704,7,0.42857142857142855,0.9755709950939403
21,35,0.002,-0.024429004906059704,7,0.42857142857142855,0.9755709950939403
21,35,0.003,-0.024429004906059704,7,0.42857142857142855,0.9755709950939403
21,35,0.005,-0.024429004906059704,7,0.42857142857142855,0.9755709950939403
21,35,0.008,-0.024429004906059704,7,0.42857142857142855,0.9755709950939403
21,35,0.01,-0.024429004906059704,7,0.42857142857142855,0.9755709950939403
21,35,0.015,-0.024429004906059704,7,0.42857142857142855,0.9755709950939403
21,35,0.02,-0.024429004906059704,7,0.42857142857142855,0.9755709950939403
29,95,0.0,-0.025434084277645708,2,0.5,0.9745659157223543
29,95,0.001,-0.025434084277645708,2,0.5,0.9745659157223543
29,95,0.002,-0.025434084277645708,2,0.5,0.9745659157223543
29,95,0.003,-0.025434084277645708,2,0.5,0.9745659157223543
29,95,0.005,-0.025434084277645708,2,0.5,0.9745659157223543
29,95,0.008,-0.025434084277645708,2,0.5,0.9745659157223543
29,95,0.01,-0.025434084277645708,2,0.5,0.9745659157223543
29,95,0.015,-0.025434084277645708,2,0.5,0.9745659157223543
29,95,0.02,-0.025434084277645708,2,0.5,0.9745659157223543
29,80,0.0,-0.026619105136576615,3,0.3333333333333333,0.9733808948634234
29,80,0.001,-0.026619105136576615,3,0.3333333333333333,0.9733808948634234
29,80,0.002,-0.026619105136576615,3,0.3333333333333333,0.9733808948634234
29,80,0.003,-0.026619105136576615,3,0.3333333333333333,0.9733808948634234
29,80,0.005,-0.026619105136576615,3,0.3333333333333333,0.9733808948634234
29,80,0.008,-0.026619105136576615,3,0.3333333333333333,0.9733808948634234
29,80,0.01,-0.026619105136576615,3,0.3333333333333333,0.9733808948634234
29,80,0.015,-0.026619105136576615,3,0.3333333333333333,0.9733808948634234
29,80,0.02,-0.026619105136576615,3,0.3333333333333333,0.9733808948634234
